Date,tickers,weights,return,risk
2019-10-01,"['KDP', 'CPT', 'XEL', 'DIS', 'MS', 'RMD', 'PFG', 'GPC', 'FICO', 'CNP']","[0.25198307 0.22687324 0.11958468 0.11406666 0.10144538 0.07642775
 0.07372627 0.02487315 0.00553251 0.00548728]",7.2447779338751905,0.06260637017351807
2019-10-02,"['KDP', 'KMI', 'MTCH', 'PCAR', 'ALGN', 'CSCO', 'LHX', 'BA', 'TAP', 'PNC']","[0.31045292 0.2097856  0.12806711 0.10759691 0.10187186 0.04417945
 0.0434809  0.02332285 0.02274416 0.00849825]",9.15220928432645,0.07601370119976841
2019-10-03,"['RJF', 'CSGP', 'PKG', 'BIO', 'KMX', 'WHR', 'IP', 'AXP', 'MNST', 'JPM']","[0.2689236  0.21958573 0.15262863 0.12584242 0.11304971 0.04602209
 0.02725654 0.0271849  0.01105003 0.00845634]",5.213849928645949,0.04036833060934901
2019-10-04,"['CDW', 'BAC', 'KDP', 'PEP', 'ADM', 'BK', 'WMT', 'ZBH', 'AVY', 'ABBV']","[0.37609474 0.21556559 0.14425004 0.14413313 0.0583428  0.01943314
 0.01913605 0.01670195 0.00347801 0.00286455]",7.115240145016307,0.05871755593051163
2019-10-07,"['KDP', 'HCA', 'ADI', 'EVRG', 'SNA', 'MS', 'NKE', 'HON', 'CMCSA', 'ORLY']","[0.34397663 0.20484752 0.09798541 0.08841464 0.06984205 0.05171065
 0.05131049 0.04465795 0.03797422 0.00928043]",7.5934747136933645,0.0637835258212817
2019-10-08,"['KDP', 'BBY', 'MGM', 'LRCX', 'ADM', 'MSFT', 'SNA', 'ZTS', 'NEM', 'BKR']","[0.41029504 0.31336545 0.09338803 0.0729365  0.04011129 0.03439337
 0.01963349 0.00950387 0.00345818 0.00291478]",9.040697820041348,0.06490375133398511
2019-10-09,"['HSIC', 'CINF', 'V', 'PH', 'HPQ', 'RTX', 'ISRG', 'ALGN', 'BSX', 'SHW']","[0.19044058 0.1902172  0.16016998 0.15882764 0.14124284 0.05950371
 0.04845963 0.04165021 0.00864229 0.00084593]",5.900046352064655,0.04322153071797399
2019-10-10,"['KDP', 'RTX', 'WRK', 'DIS', 'NCLH', 'MCD', 'COF', 'LHX', 'TRMB', 'FMC']","[0.41536846 0.29960746 0.08863088 0.05735233 0.04575479 0.03390358
 0.02258826 0.01863993 0.00973784 0.00841648]",9.177408930414204,0.0746640080188575
2019-10-11,"['MS', 'RE', 'FTNT', 'LUV', 'SRE', 'MGM', 'DFS', 'KEYS', 'TECH', 'DUK']","[0.24627914 0.1855368  0.13181775 0.10886417 0.09318143 0.06207188
 0.05892773 0.05406511 0.03809743 0.02115855]",5.551289914404714,0.043623253185359666
2019-10-14,"['AIZ', 'KDP', 'V', 'DUK', 'EQIX', 'MLM', 'PEAK', 'J', 'DPZ', 'GD']","[0.35268959 0.25723568 0.08452913 0.08049722 0.07794482 0.05994974
 0.05007864 0.02445004 0.01077291 0.00185224]",6.459009969054751,0.05250961136294605
2019-10-15,"['MS', 'KDP', 'HCA', 'BIIB', 'GWW', 'NFLX', 'NSC', 'EQT', 'CI', 'C']","[0.19638974 0.16967982 0.12940495 0.09023224 0.08536031 0.08131746
 0.06921204 0.06657538 0.0654919  0.04633615]",7.673898748377938,0.06114247609569093
2019-10-16,"['AMD', 'CMI', 'CDW', 'D', 'NUE', 'ADSK', 'STT', 'EL', 'KMI', 'SBAC']","[0.25352588 0.20657484 0.08177111 0.07800098 0.07794435 0.07514534
 0.07169815 0.05488999 0.0507441  0.04970528]",4.8680034040532565,0.03976421069418231
2019-10-17,"['ITW', 'KMX', 'AMAT', 'BBWI', 'L', 'KEY', 'ANSS', 'J', 'MPWR', 'LMT']","[0.272437   0.18797236 0.11513018 0.08749128 0.08740477 0.06876516
 0.06526297 0.05263133 0.05259642 0.01030851]",4.154793092231772,0.03325857159394775
2019-10-18,"['KDP', 'ON', 'POOL', 'FMC', 'RVTY', 'PWR', 'TECH', 'HIG', 'UDR', 'UNP']","[0.39269999 0.1778025  0.0999628  0.0988499  0.07776054 0.05828721
 0.04343271 0.02751791 0.01945887 0.00422757]",8.548038248948373,0.06517370522440305
2019-10-21,"['MS', 'BBY', 'PGR', 'KDP', 'DGX', 'TDY', 'WEC', 'GPN', 'ODFL', 'MET']","[0.23692251 0.18596301 0.1654386  0.14214685 0.10342983 0.08222276
 0.03007535 0.02934954 0.02093676 0.00351478]",6.715778398408587,0.05245129311744272
